@RELATION results
@ATTRIBUTE symbol {accident,bomb,car,casualty,electricity,fire,firebrigade,flood,gas,injury,paramedics,person,police,roadblock}
@ATTRIBUTE size {small,medium,large}
@ATTRIBUTE mean_gray NUMERIC
@ATTRIBUTE center_of_mass_X NUMERIC
@ATTRIBUTE center_of_mass_Y NUMERIC
@DATA
bomb,medium,249.191688,96.204235,125.668215
bomb,medium,249.560343,104.973684,125.462719
bomb,medium,248.135649,104.562207,130.104681
bomb,medium,250.416982,107.246322,134.027463
bomb,medium,251.361566,105.377000,162.357903
bomb,medium,251.142228,95.420107,179.524376
bomb,medium,250.404132,111.992015,104.205757
bomb,medium,250.789514,113.154368,95.396098
bomb,small,252.346683,113.679315,110.624506
bomb,small,252.849872,112.313451,138.836647
bomb,small,252.066061,107.552194,119.787270
bomb,small,252.642193,107.049461,121.536990
bomb,small,252.755009,98.226322,119.530340
bomb,medium,251.380448,115.068654,124.209021
bomb,medium,251.115208,113.425272,151.109847
bomb,medium,250.668597,101.227549,151.990247
bomb,medium,251.128057,106.524048,163.599110
bomb,medium,248.988619,116.783763,118.061671
bomb,medium,251.295482,119.049054,136.198582
bomb,medium,251.817640,114.118472,158.461018
bomb,medium,251.473386,123.007910,65.944633
bomb,medium,251.779441,102.981123,144.391456
bomb,medium,250.438398,136.195506,92.611236
bomb,medium,250.464097,108.761946,141.756578
bomb,medium,251.937867,105.819302,148.982777
bomb,medium,250.952995,103.959097,137.970553
bomb,medium,250.433077,119.993302,129.694540
bomb,medium,250.310087,137.378307,56.703704
bomb,large,249.787283,100.273996,131.878192
bomb,large,248.639930,123.160765,164.515769
bomb,large,248.785189,129.073497,92.209540
bomb,large,248.784719,130.808355,74.812231
bomb,large,249.303968,126.202265,101.045455
bomb,medium,251.526381,86.178025,176.244553
bomb,medium,250.904985,148.213592,100.535059
bomb,medium,251.318752,109.209462,82.971678
bomb,medium,250.625187,99.810673,172.351546
bomb,medium,250.060223,109.728455,114.220732
bomb,large,249.838315,89.248079,199.683958
bomb,large,249.672215,121.925240,98.207819
bomb,large,248.172702,119.509972,182.819145
bomb,large,249.239304,119.753793,168.532016
bomb,large,248.430913,125.888325,170.732657
bomb,medium,249.940021,109.546942,164.257524
bomb,medium,249.517603,116.615238,179.322844
bomb,medium,250.197805,114.842035,82.436948
bomb,medium,249.574105,139.219545,185.563588
bomb,medium,249.757528,129.436866,119.030252
bomb,small,250.828238,104.389258,149.805864
bomb,small,251.260834,120.355105,134.591592
bomb,small,250.542405,115.188080,61.263383
bomb,small,250.468641,122.581454,54.825994
bomb,medium,250.279902,109.800824,119.045340
bomb,medium,251.650598,124.021786,144.408497
bomb,medium,251.047612,99.982260,134.385621
bomb,medium,251.996451,105.481964,153.157581
bomb,medium,250.763603,120.723230,126.223281
bomb,medium,251.361287,100.484438,158.444286
bomb,medium,251.168033,92.795013,140.759443
bomb,medium,250.507004,73.866911,147.101343
bomb,medium,251.680524,99.245589,173.394348
bomb,medium,251.821623,88.919424,173.565550
bomb,medium,250.679478,108.317186,118.204729
bomb,medium,252.195912,103.827160,88.882716
bomb,medium,251.451882,64.915183,96.314834
bomb,medium,251.350771,87.751701,130.969388
bomb,medium,251.479214,91.128571,123.459259
bomb,medium,250.661124,75.215381,165.500989
bomb,medium,250.940659,44.928668,134.969236
bomb,medium,250.811035,90.010268,141.429001
bomb,medium,251.567887,80.919921,146.827561
bomb,medium,251.156582,86.849752,139.165582
bomb,small,251.186517,108.449850,97.833033
bomb,small,251.450987,92.385177,144.661130
bomb,small,251.217939,68.251016,85.384146
bomb,small,250.930579,68.417873,125.032565
bomb,small,250.914289,84.933919,120.846066
bomb,large,250.917782,91.133465,157.036670
bomb,large,251.376823,127.368421,160.008971
bomb,large,251.026108,100.083424,160.312204
bomb,large,251.509196,98.116788,64.509327
bomb,large,250.932558,99.891952,145.688924
bomb,medium,249.744520,114.657817,110.687021
bomb,medium,249.119988,73.272478,154.053578
bomb,medium,251.058310,54.795495,135.679880
bomb,medium,250.501417,58.905771,132.849234
bomb,medium,250.288744,110.782170,141.943376
bomb,medium,251.618353,125.970784,126.727490
bomb,medium,251.976115,143.579096,97.952919
bomb,medium,251.621613,100.785780,145.983539
bomb,medium,251.297909,106.469225,121.455635
bomb,medium,252.380844,125.210122,134.392670
bomb,medium,250.273512,105.005273,135.093261
bomb,medium,250.819743,102.590367,162.710106
bomb,medium,251.113397,114.278108,99.329368
bomb,medium,250.970198,108.331604,63.245505
bomb,medium,249.370005,82.558409,84.286506
bomb,medium,251.736785,92.320930,139.471318
bomb,medium,252.136869,104.750499,123.203593
bomb,medium,252.512574,96.512951,160.684289
bomb,medium,251.971781,108.079389,99.460051
bomb,medium,251.240435,92.619797,152.848771
bomb,large,247.467888,85.289090,157.129537
bomb,large,247.620442,87.232496,142.110129
bomb,large,249.211192,92.600463,158.603389
bomb,large,242.868113,111.220513,153.231360
bomb,large,247.009209,101.225953,123.876399
bomb,small,253.320988,82.724350,137.548700
bomb,small,252.892633,67.363021,143.795941
bomb,small,252.638889,106.710360,141.133135
bomb,small,252.705085,76.893285,137.539833
bomb,small,252.106640,119.893333,101.615000
bomb,medium,248.317423,138.979492,146.061578
bomb,medium,249.384826,132.933413,167.491373
bomb,medium,249.770289,118.667234,170.494438
bomb,medium,248.746606,127.198582,179.264384
bomb,medium,249.217687,94.498912,186.675326
bomb,medium,248.886695,121.515245,66.489551
bomb,medium,249.479055,121.606805,104.675488
bomb,medium,250.230470,121.763776,157.958304
bomb,medium,249.558985,129.578553,159.257934
bomb,medium,248.973545,136.381320,114.976864
bomb,small,251.648091,100.152985,167.802239
bomb,small,252.535671,116.977873,164.049948
bomb,small,252.918438,114.062081,153.238814
bomb,small,252.564319,124.871332,133.063582
bomb,small,252.853926,97.314280,155.236034
bomb,medium,249.437418,107.701487,115.062207
bomb,medium,250.284176,117.869688,174.450346
bomb,medium,250.935792,136.050082,152.841544
bomb,medium,250.485285,107.060269,154.883174
bomb,medium,250.785124,96.879860,98.826125
bomb,small,250.316170,112.202193,152.084430
bomb,small,250.949296,115.657040,144.989170
bomb,small,251.290454,124.387628,116.769661
bomb,small,251.547745,122.568862,170.313373
bomb,small,252.600182,108.928197,166.035902
bomb,large,248.132089,115.344000,156.422577
bomb,large,245.901031,123.601551,125.266680
bomb,large,246.976189,130.792342,54.610811
bomb,large,246.365079,108.639017,145.235129
bomb,large,246.404788,119.620223,161.155664
bomb,medium,247.947821,104.724409,169.586091
bomb,medium,247.298945,120.816751,183.408109
bomb,medium,247.168336,114.848396,169.103070
bomb,medium,248.573171,142.240102,166.242647
bomb,medium,247.009209,105.282341,93.892882
bomb,medium,251.200806,114.271967,149.388284
bomb,medium,251.381141,131.894172,95.633436
bomb,medium,250.249708,106.075758,119.539216
bomb,medium,251.457798,112.739694,79.084806
bomb,medium,250.927704,85.064921,160.235134
bomb,medium,250.158336,121.451887,160.921491
bomb,medium,249.817598,134.172490,160.019961
bomb,medium,248.919626,92.279523,160.568537
bomb,medium,250.226169,133.535632,57.405747
bomb,medium,250.081288,121.197650,58.670228
bomb,medium,250.101709,127.797960,149.263259
bomb,medium,249.615462,152.527244,114.506410
bomb,medium,250.359492,95.663875,147.059493
bomb,medium,251.190783,86.614634,145.363415
bomb,medium,249.143275,99.092503,169.519952
bomb,large,247.952926,120.661005,132.663803
bomb,large,246.007134,131.133858,153.666667
bomb,large,244.334143,124.328004,129.196518
bomb,large,245.615277,140.052077,145.780661
bomb,large,244.618452,82.153110,127.179084
bomb,medium,248.916535,102.554371,142.835102
bomb,medium,249.770289,116.918382,147.920843
bomb,medium,250.138656,119.662987,156.769103
bomb,medium,250.178179,128.458301,147.096100
bomb,medium,249.486254,104.423722,156.680652
bomb,large,248.636635,115.962138,154.179294
bomb,large,247.534392,109.619107,139.639182
bomb,large,247.095768,124.295813,135.474857
bomb,large,248.093928,110.891320,150.330516
bomb,large,246.964727,115.326700,148.466723
bomb,medium,250.746573,109.196295,137.287164
bomb,medium,249.532846,115.549016,132.533982
bomb,medium,250.595184,122.319851,147.029921
bomb,medium,249.898294,112.061100,122.782230
bomb,medium,249.649444,115.070807,140.938854
bomb,small,252.730603,116.414845,127.863464
bomb,small,251.924965,106.223370,135.029529
bomb,small,252.270741,115.434134,142.056832
bomb,small,252.378685,119.686887,142.053643
bomb,small,252.033227,116.637522,132.454652
bomb,small,253.059615,104.794743,125.601539
bomb,small,252.866544,124.307941,122.282190
bomb,small,252.126172,106.787182,139.571714
bomb,small,252.075392,124.240502,125.336080
bomb,small,252.134880,119.543930,130.728950
bomb,medium,250.369352,118.277017,115.893455
bomb,medium,249.247731,126.748155,145.805349
bomb,medium,250.072652,104.465386,138.167682
bomb,medium,250.001512,121.684321,145.465375
bomb,medium,250.047954,107.769857,124.075593
bomb,medium,252.214443,109.726902,133.548863
bomb,medium,251.408875,112.946498,140.525343
bomb,medium,249.830818,114.443265,127.621082
bomb,medium,250.081552,116.023156,130.133062
bomb,medium,250.011131,117.717603,113.689139
bomb,medium,251.209373,96.054839,128.116055
bomb,medium,250.215160,86.211171,144.598889
bomb,medium,250.828274,99.857695,120.907778
bomb,medium,250.832330,120.014913,117.428638
bomb,medium,249.627851,118.065175,135.014868
bomb,large,251.580175,103.416604,120.615481
bomb,large,251.666920,101.609670,158.305425
bomb,large,251.496347,97.673273,132.185306
bomb,large,247.266393,154.923008,126.604770
bomb,large,247.129630,103.479506,124.587051
bomb,medium,251.728254,100.088694,126.406093
bomb,medium,251.933902,100.201364,97.693060
bomb,medium,250.557326,117.202053,123.676632
bomb,medium,249.968124,120.106793,119.015912
bomb,medium,249.974237,118.363200,71.018667
bomb,medium,251.928636,96.540111,128.358297
bomb,medium,251.696332,129.293374,132.073429
bomb,medium,252.028908,100.696840,137.944495
bomb,medium,251.397833,116.087972,131.930915
bomb,medium,250.128791,111.433089,125.866844
bomb,medium,252.807877,130.889303,147.868950
bomb,medium,252.853926,121.355883,149.255565
bomb,medium,252.638889,112.818866,132.751736
bomb,medium,252.417076,136.337507,87.848461
bomb,medium,252.280171,110.680721,125.515241
bomb,medium,252.769642,142.398890,121.825376
bomb,medium,253.376696,138.355703,140.264785
bomb,medium,253.073265,136.086166,159.097497
bomb,medium,253.089695,120.770216,136.350835
bomb,medium,253.220800,105.454734,156.382309
bomb,medium,253.417394,111.688153,126.113454
bomb,medium,253.389219,102.995470,140.967535
bomb,medium,253.385263,137.494280,135.338916
bomb,medium,253.639261,112.304672,122.471903
bomb,medium,252.568714,105.657069,149.569812
bomb,medium,252.913979,127.549031,124.084884
bomb,medium,252.620535,157.858560,149.714317
bomb,medium,252.456434,143.867204,142.384965
bomb,medium,253.597956,129.473577,131.203049
bomb,medium,253.000969,101.162824,125.772654
bomb,small,254.223653,130.245614,110.608187
bomb,small,253.615159,105.051057,131.996423
bomb,small,253.086167,139.843247,144.038255
bomb,small,253.128244,86.002509,144.911257
bomb,small,252.849413,123.469180,142.686415
bomb,medium,251.818023,125.596235,153.738790
bomb,medium,252.582979,112.131415,158.688440
bomb,medium,252.686197,110.336678,153.940357
bomb,medium,252.408580,107.946065,136.039259
bomb,medium,252.490048,107.434183,130.680910
bomb,medium,252.525680,117.143275,134.032839
bomb,medium,252.339836,131.235200,142.170993
bomb,medium,252.445924,116.091082,157.270625
bomb,medium,252.354950,165.827700,107.418310
bomb,medium,252.836190,117.491244,145.450579
bomb,small,253.169979,115.765702,119.451270
bomb,small,252.944384,132.727829,63.459327
bomb,small,252.888279,96.808912,151.308483
bomb,small,253.595112,140.439001,148.898175
bomb,small,253.785838,118.798258,108.382768
bomb,large,252.237200,127.077213,160.674670
bomb,large,251.290391,135.462785,144.660591
bomb,large,251.722829,141.551744,132.644232
bomb,large,251.384984,142.980966,150.626457
bomb,large,251.877656,113.576022,165.651172
bomb,large,252.015180,126.982291,156.478141
bomb,large,251.279461,141.525692,149.250988
bomb,large,252.389552,129.045954,163.891504
bomb,large,251.903463,169.739038,67.432524
bomb,large,251.486092,114.678028,152.542423
bomb,medium,252.739135,148.875203,126.738618
bomb,medium,252.333536,121.175831,144.706921
bomb,medium,252.793716,97.799694,142.383792
bomb,medium,252.070295,140.067494,148.287027
bomb,medium,252.927145,123.048287,82.782321
bomb,medium,251.540450,125.590907,144.235651
bomb,medium,251.641115,119.306780,149.062671
bomb,medium,252.220253,127.628040,79.651884
bomb,medium,252.193208,117.587242,140.240256
bomb,medium,251.671220,122.421600,127.537675
bomb,large,248.754895,108.204477,144.707598
bomb,large,248.566080,121.350615,140.132570
bomb,large,250.305619,107.828017,161.277097
bomb,large,249.514386,115.581341,158.372792
bomb,large,249.344515,123.991524,92.527654
bomb,medium,252.316912,104.335754,149.125635
bomb,medium,252.365747,109.880528,141.921452
bomb,medium,251.558197,123.964121,141.054054
bomb,medium,251.376417,100.954052,155.597118
bomb,medium,251.730935,119.543093,171.677574
bomb,medium,251.252999,128.193331,147.924701
bomb,medium,251.262649,127.099621,81.374621
bomb,medium,250.776665,111.473183,177.345256
bomb,medium,250.832417,112.797129,167.758411
bomb,medium,250.966502,111.355747,119.531322
bomb,large,248.552525,129.431820,135.340942
bomb,large,249.831464,98.487535,129.211450
bomb,large,250.455566,108.935022,66.265775
bomb,large,249.377001,128.197200,111.372358
bomb,large,248.412079,134.893702,147.477914
bomb,small,252.785588,114.738406,124.928442
bomb,small,252.603221,117.814031,126.870709
bomb,small,252.531370,123.789717,128.959561
bomb,small,252.768343,116.153196,134.637084
bomb,small,252.508256,125.007097,135.542043
bomb,medium,251.032821,130.183536,147.336900
bomb,medium,250.273441,128.038115,109.617464
bomb,medium,250.425212,119.291362,131.929671
bomb,medium,250.463868,109.985777,123.646108
bomb,medium,250.586472,120.572014,145.370733
bomb,medium,251.422931,123.837883,141.694685
bomb,medium,250.776665,120.301105,132.986675
bomb,medium,250.184850,93.343353,165.091887
bomb,medium,250.282201,130.656339,165.536212
bomb,medium,250.282079,135.578017,60.022922
bomb,medium,250.964299,115.941349,128.003813
bomb,medium,250.672233,108.954258,149.568672
bomb,medium,251.132027,120.700144,146.353760
bomb,medium,251.242696,112.964846,148.629899
bomb,medium,250.980257,109.383396,158.491247
bomb,small,253.327813,121.301061,116.002181
bomb,small,252.614301,128.583963,129.236044
bomb,small,252.871005,117.953713,128.200546
bomb,small,252.651712,106.856916,129.371780
bomb,small,252.279378,113.363395,142.504220
bomb,medium,251.169455,121.148654,150.926707
bomb,medium,251.631611,118.503526,141.136873
bomb,medium,251.282249,121.769096,156.157286
bomb,medium,251.450987,110.267489,168.646155
bomb,medium,251.778438,117.000237,154.766880
bomb,medium,252.931095,105.773633,147.368743
bomb,medium,252.717096,128.404303,121.830783
bomb,medium,252.621686,124.202381,127.698661
bomb,medium,253.596604,131.168328,104.974529
bomb,medium,252.426205,120.661689,112.561316
bomb,small,253.779986,103.317514,125.683616
bomb,small,253.989324,117.447005,107.977983
bomb,small,253.671069,126.667015,121.125523
bomb,small,254.027715,115.526944,125.318424
bomb,small,253.678555,113.463552,125.817429
bomb,medium,252.391413,104.407059,120.250196
bomb,medium,253.470925,116.523435,117.515440
bomb,medium,252.922685,114.563499,132.762192
bomb,medium,252.939574,119.311836,121.433394
bomb,medium,253.059745,119.187500,134.514555
bomb,large,250.917645,99.709971,153.550109
bomb,large,251.563702,110.634868,173.261294
bomb,large,252.322517,110.994526,183.603762
bomb,large,251.557513,117.924909,157.262502
bomb,large,251.288454,120.163367,180.826895
bomb,large,251.682927,111.146826,163.326101
bomb,large,251.282249,118.075766,169.935950
bomb,large,251.787973,119.500359,173.281606
bomb,large,252.055928,114.950969,156.941464
bomb,large,252.241669,116.541083,153.968333
bomb,medium,252.208866,109.746020,139.232863
bomb,medium,252.867005,126.685551,140.363790
bomb,medium,252.931252,124.322213,115.737727
bomb,medium,252.432084,132.638580,135.863203
bomb,medium,252.931217,114.991900,142.001620
bomb,medium,253.003299,108.650107,134.077890
bomb,medium,252.905570,118.222817,130.251701
bomb,medium,253.153974,115.704461,138.482032
bomb,medium,253.882697,106.376833,136.046921
bomb,medium,253.123961,114.660454,129.329565
bomb,medium,252.444796,115.907774,135.045675
bomb,medium,252.992297,113.075515,107.812357
bomb,medium,252.866829,112.834133,129.065068
bomb,medium,253.209625,117.919557,126.900891
bomb,medium,252.528313,120.852531,132.200701
bomb,small,254.018643,112.394632,114.634385
bomb,small,254.234467,117.548398,111.273347
bomb,small,253.942121,116.895039,126.382638
bomb,small,254.120616,117.865979,116.893471
bomb,small,253.731279,114.748465,131.017309
bomb,medium,253.260935,105.782757,148.633201
bomb,medium,253.397829,122.347629,139.993273
bomb,medium,253.078291,113.347739,150.143701
bomb,medium,253.124810,114.563647,135.570782
bomb,medium,253.358962,124.009268,129.252735
bomb,medium,253.353463,124.819963,136.668097
bomb,medium,253.682874,123.389011,140.070574
bomb,medium,253.348512,117.855034,142.102231
bomb,medium,253.326952,109.878788,126.364848
bomb,medium,253.026987,119.218472,135.984032
bomb,medium,252.139776,126.382056,89.259409
bomb,medium,252.170107,106.731833,175.449602
bomb,medium,249.986283,139.321224,104.340599
bomb,medium,250.675230,127.150510,175.916721
bomb,medium,251.266950,133.314522,170.932095
bomb,medium,251.219012,136.171487,143.013699
bomb,medium,251.469085,115.800330,159.523102
bomb,medium,251.243701,107.798699,164.951511
bomb,medium,252.001764,118.759537,170.119210
bomb,medium,251.109079,112.953990,163.727251
bomb,medium,250.661124,120.596318,155.460830
bomb,medium,251.096124,127.551953,154.839515
bomb,medium,250.728752,103.108974,63.788462
bomb,medium,250.148592,125.019598,163.139822
bomb,medium,250.659371,116.094841,153.097378
bomb,small,253.613620,112.050168,134.964646
bomb,small,253.271099,114.375850,148.035714
bomb,small,253.167881,124.840351,153.494035
bomb,small,252.680428,116.439089,146.259788
bomb,small,252.741414,104.428171,144.920944
bomb,large,249.049232,106.966005,158.658701
bomb,large,249.585357,89.588235,176.818114
bomb,large,249.105319,105.775758,82.601732
bomb,large,247.367347,121.993407,162.703762
bomb,large,248.474826,113.016827,139.461538
bomb,medium,250.857647,106.378337,179.251048
bomb,medium,250.918589,107.978063,158.743739
bomb,medium,251.460484,119.363784,171.526787
bomb,medium,250.845127,113.523393,173.803256
bomb,medium,250.798151,119.462159,164.538664
bomb,large,249.430478,120.649420,121.028249
bomb,large,249.569000,115.731967,166.914992
bomb,large,248.579599,121.464803,148.897516
bomb,large,247.633239,135.385903,145.268977
bomb,large,248.988721,104.482072,141.961487
bomb,small,252.689895,112.414657,166.484634
bomb,small,253.268150,122.588933,119.868248
bomb,small,252.662429,118.816103,167.813205
bomb,small,253.306068,119.530476,129.181905
bomb,small,253.165775,107.669576,163.544888
bomb,medium,251.211984,99.949280,169.657640
bomb,medium,250.845371,116.890835,172.942879
bomb,medium,250.823973,80.423412,175.162750
bomb,medium,250.994429,129.112971,116.847513
bomb,medium,250.120154,119.374240,168.616382
bomb,medium,251.664157,122.253256,124.739817
bomb,medium,251.462141,130.862464,182.644195
bomb,medium,250.879636,143.603981,140.456031
bomb,medium,250.192462,127.235354,163.743858
bomb,medium,250.901386,112.003638,151.357403
bomb,medium,250.640369,113.662932,108.764937
bomb,medium,250.094244,124.314056,71.135341
bomb,medium,250.948695,111.251671,144.461991
bomb,medium,249.998060,106.173049,141.627923
bomb,medium,251.307727,100.909829,151.527457
bomb,medium,250.143950,102.381665,150.638661
bomb,medium,249.198290,138.104026,80.990016
bomb,medium,247.361870,115.875477,144.003915
bomb,medium,249.842563,114.221551,139.542095
bomb,medium,248.551933,115.866158,137.298728
bomb,large,247.418745,99.354108,132.002479
bomb,large,242.884019,124.213807,161.598242
bomb,large,245.132095,164.647969,94.565528
bomb,large,247.444444,110.987059,125.458039
bomb,large,247.533404,121.691935,185.282796
bomb,medium,250.043160,112.822953,130.086447
bomb,medium,249.614896,120.762346,124.287037
bomb,medium,249.138079,79.175411,156.909789
bomb,medium,250.384422,53.780522,166.517981
bomb,medium,249.234873,86.133413,166.380528
bomb,medium,250.819672,102.849699,145.847491
bomb,medium,250.738293,129.963824,146.385013
bomb,medium,250.245734,111.156546,156.527900
bomb,medium,249.663139,115.522167,157.095588
bomb,medium,250.062740,113.862609,145.134493
bomb,medium,250.405751,102.815147,144.172521
bomb,medium,250.441206,110.613060,163.950877
bomb,medium,249.434831,122.982616,171.131676
bomb,medium,250.990930,111.731677,162.632202
bomb,medium,249.567393,106.826095,157.486995
bomb,medium,250.411835,98.299825,144.925361
bomb,medium,249.297207,130.428643,143.761834
bomb,medium,249.411929,101.736074,173.438075
bomb,medium,249.778681,124.957744,135.215372
bomb,medium,246.072658,112.533544,171.323544
bomb,small,253.050537,114.425703,136.013052
bomb,small,252.619376,126.695452,121.891233
bomb,small,252.146720,115.425465,159.733923
bomb,small,253.076132,103.448386,138.491664
bomb,small,251.895448,100.793014,157.406960
bomb,medium,250.665188,125.820956,90.310881
bomb,medium,250.217070,121.433539,127.386649
bomb,medium,250.243087,99.114098,112.889617
bomb,medium,249.077669,103.393598,161.064431
bomb,medium,250.245202,115.752995,151.340562
bomb,small,252.554173,118.863071,102.124481
bomb,small,252.750708,128.913289,146.150618
bomb,small,252.410949,123.293009,142.481154
bomb,small,252.815571,139.846465,114.485354
bomb,small,252.011634,140.725360,103.440753
bomb,large,247.816421,120.544293,151.982329
bomb,large,248.915308,140.799041,163.513049
bomb,large,247.999797,124.521801,171.058320
bomb,large,249.140590,130.106036,157.358494
bomb,large,249.221917,113.497457,164.097843
bomb,medium,248.930407,104.467688,147.221344
bomb,medium,249.856642,129.005170,77.934269
bomb,medium,249.554346,128.792066,156.747167
bomb,medium,248.647580,124.517108,173.569657
bomb,medium,248.479144,111.510510,177.634175
bomb,medium,252.225923,114.848230,130.460382
bomb,medium,251.255906,118.786257,74.401462
bomb,medium,251.035665,132.388550,81.769211
bomb,medium,251.060381,129.791459,120.963394
bomb,medium,251.825834,117.593509,148.678774
bomb,medium,251.453515,100.771161,136.072360
bomb,medium,251.329320,128.351266,82.168776
bomb,medium,251.739572,92.764896,137.624405
bomb,medium,251.444948,112.473698,73.643315
bomb,medium,250.772115,121.680732,135.887786
bomb,large,248.746362,99.802761,135.526843
bomb,large,249.174414,126.365837,86.259336
bomb,large,249.490741,138.404180,133.050828
bomb,large,249.204837,118.953534,68.567627
bomb,large,249.195908,132.502838,109.780288
bomb,medium,250.703956,125.038870,136.026215
bomb,medium,250.422446,106.747379,155.817365
bomb,medium,250.133110,111.749363,128.890367
bomb,medium,250.471311,135.466588,155.193206
bomb,medium,250.082645,133.880745,171.049679
bomb,medium,252.425670,107.020988,155.564903
bomb,medium,251.682035,127.601427,161.335117
bomb,medium,250.039282,129.514961,104.259318
bomb,medium,250.616009,128.978433,121.461097
bomb,medium,250.323578,119.273457,123.986420
bomb,medium,251.003578,109.945950,129.979907
bomb,medium,251.179727,121.876073,154.273487
bomb,medium,249.870166,120.480289,136.877186
bomb,medium,249.316827,117.691320,110.733636
bomb,medium,249.104399,121.286982,110.485132
bomb,medium,250.934702,122.477053,97.786232
bomb,medium,251.501998,117.094339,161.096977
bomb,medium,250.954102,104.374454,151.204106
bomb,medium,250.277618,130.099799,154.230266
bomb,medium,250.323578,102.181059,132.872424
bomb,medium,251.592693,109.481356,131.938831
bomb,medium,252.087476,121.415371,104.517271
bomb,medium,251.976574,122.386519,119.993681
bomb,medium,251.067079,105.217417,98.798198
bomb,medium,251.395972,122.114851,132.720118
bomb,small,253.427988,114.560769,146.656944
bomb,small,253.456280,91.781342,151.570788
bomb,small,253.443271,79.798467,136.906130
bomb,small,253.021589,109.804388,95.274977
bomb,small,252.796769,82.868143,148.038500
bomb,small,252.655855,117.306494,105.237662
bomb,small,252.536986,109.259320,117.458882
bomb,small,253.039996,145.352087,95.666667
bomb,small,252.789341,113.087391,154.077010
bomb,small,252.370012,113.697464,108.361866
bomb,large,247.842015,110.787937,101.300317
bomb,large,249.856304,152.611410,96.166585
bomb,large,248.116395,134.110406,106.878318
bomb,large,248.939279,135.518707,143.124006
bomb,large,248.906671,129.148049,125.041778
bomb,medium,251.335692,112.278824,140.174678
bomb,medium,250.439720,130.099379,148.237524
bomb,medium,249.286694,122.339622,146.282324
bomb,medium,250.064654,132.025144,142.712213
bomb,medium,250.396535,135.579597,155.077448
bomb,large,249.215598,100.108778,147.704222
bomb,large,249.671372,96.227730,113.778736
bomb,large,248.302088,143.243515,74.379017
bomb,large,248.140306,107.557039,135.666081
bomb,large,248.002783,129.983697,86.569555
bomb,medium,251.733057,126.445869,122.393162
bomb,medium,251.774438,126.793772,142.045067
bomb,medium,250.996731,126.673611,108.718750
bomb,medium,251.835016,140.791429,129.390476
bomb,medium,250.901793,136.830709,106.627953
bomb,medium,251.301566,127.804525,101.446094
bomb,medium,251.929265,126.788917,146.980507
bomb,medium,251.113397,121.153674,137.102314
bomb,medium,251.322736,145.507400,127.923185
bomb,medium,251.431232,138.783484,161.147916
bomb,medium,251.902989,118.046958,127.168090
bomb,medium,250.943815,125.884832,130.795838
bomb,medium,251.271251,121.964515,123.479875
bomb,medium,250.892188,128.868591,117.966229
bomb,medium,250.630439,123.057432,132.985642
bomb,large,247.650055,116.071842,98.039574
bomb,large,247.645684,102.644857,154.928303
bomb,large,247.250051,161.236943,148.250768
bomb,large,247.338653,129.680332,125.131291
bomb,large,247.342108,112.820646,144.203758
bomb,small,252.999348,126.508201,114.414790
bomb,small,253.108520,125.166667,104.983266
bomb,small,253.052380,128.345496,130.562904
bomb,small,252.832349,123.835761,135.592233
bomb,small,253.087695,130.400626,95.278560
bomb,small,253.033474,129.634286,102.268571
bomb,small,253.661259,143.855283,99.501787
bomb,small,252.832139,133.033639,104.372215
bomb,small,253.047394,105.718519,116.644142
bomb,small,252.367871,119.417725,123.587664
bomb,medium,252.111156,121.869690,118.700114
bomb,medium,251.779092,130.559037,108.563730
bomb,medium,250.477022,116.600622,113.470609
bomb,medium,251.560595,128.386575,111.154000
bomb,medium,251.481987,122.916300,129.900147
bomb,medium,251.337965,114.918398,90.903066
bomb,medium,250.811106,129.612519,128.061600
bomb,medium,250.755425,125.774496,92.600797
bomb,medium,251.422931,127.619444,135.550512
bomb,medium,251.086319,122.374442,149.153920
bomb,medium,251.688924,118.593834,128.212331
bomb,medium,251.480465,116.508624,69.714801
bomb,medium,251.461586,107.240825,78.494721
bomb,medium,251.327160,123.271667,105.116667
bomb,medium,250.772115,126.914914,91.318841
bomb,medium,250.905059,121.448208,140.582449
bomb,medium,250.755161,116.542909,121.367660
bomb,medium,250.540123,113.943046,73.836203
bomb,medium,251.339958,107.757845,153.729090
bomb,medium,252.007316,115.439122,90.637392
bomb,medium,251.536184,104.775127,133.579468
bomb,medium,252.076411,68.440633,142.204925
bomb,medium,251.372504,91.869033,82.928602
bomb,medium,252.335853,94.778601,154.445130
bomb,medium,252.814866,89.548576,164.186013
bomb,large,252.423467,99.887155,100.061224
bomb,large,252.028183,74.177815,140.640345
bomb,large,252.019581,103.431503,120.975596
bomb,large,252.495985,83.350400,150.110893
bomb,large,252.275060,117.791956,147.594930
bomb,medium,250.862225,121.648454,98.768319
bomb,medium,250.880201,94.405724,145.736380
bomb,medium,251.649717,92.753052,143.953916
bomb,medium,252.295493,79.263847,160.232964
bomb,medium,252.279378,115.563292,152.501420
bomb,medium,251.416742,97.778794,145.608540
bomb,medium,252.656092,93.691557,128.463153
bomb,medium,252.485807,69.735776,154.824397
bomb,medium,252.359568,102.835451,157.864451
bomb,medium,252.909836,122.980282,127.133333
bomb,medium,252.073673,106.126016,164.020664
bomb,medium,252.595881,101.960220,148.826743
bomb,medium,252.045386,89.538130,163.424662
bomb,medium,251.423532,77.807931,168.421314
bomb,medium,252.385145,69.517707,173.293985
bomb,large,251.987955,105.497411,124.685783
